petition_id,county,year,title,title_date,reference,ll_img,head,id
1524,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/126,,"Edward Speed and Thomas Bradbury, late overseers of the highways in Miccle Trafford. QJF 85/4/126 (1658)",155228.xml
1525,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/128,,William Barnett. QJF 85/4/128 (1658),155228.xml
1526,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/129,,13 people in support of William Barnet of Hampton. QJF 85/4/129 (1658),155228.xml
1527,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/130,,The inhabitants of the hundred of Wyrrall. QJF 85/4/130 (1658),155228.xml
1528,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/132,,John Gouldson. QJF 85/4/132 (1658),155228.xml
1529,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/133,,Peter Jackson. QJF 85/4/133 (1658),155228.xml
1530,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/134,,"Joyley Wyld, widow. QJF 85/4/134 (1658)",155228.xml
1531,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/136,,Thomas Wainewrigh of Baddeley. QJF 85/4/136 (1658),155228.xml
1532,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/137,,"John Hoole, son of Thomas Hoole late of Wibumbury. QJF 85/4/137 (1658)",155228.xml
1533,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/138,,"John Lace, a poor inhabitant of Tattenhall. QJF 85/4/138 (1658)",155228.xml
1534,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/139,,Randle Ridgeway and Anne Ridgeway of Over Alderley. QJF 85/4/139 (1658),155228.xml
1535,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/140,,Randle Ridgeway and Ann Ridgeway of Over Alderley. QJF 85/4/140 (1658),155228.xml
1536,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 85/4/141,,John Griffith. QJF 85/4/141 (1658),155228.xml
1537,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/114,,"Henry Warner, Richard Lamb and Thomas Hesketh. QJF 86/1/114 (1658)",155228.xml
1538,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/115,,"John Cooper of Clotton, butcher. QJF 86/1/115 (1658)",155228.xml
1539,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/116,,"Randle Palin, register for the parish of Malpas. QJF 86/1/116 (1658)",155228.xml
1540,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/117,,Everard Sherman. QJF 86/1/117 (1658),155228.xml
1541,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/118,,"William Bayley of Calveley, laborer. QJF 86/1/118 (1658)",155228.xml
1542,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/119,,Anne Moseley and two small children. QJF 86/1/119 (1658),155228.xml
1543,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/122,,"Daniell Cartwright of Coppenhall, husbandman. QJF 86/1/122 (1658)",155228.xml
1544,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/123,,"Dorathie Venables, the relict of Richard Venables. QJF 86/1/123 (1658)",155228.xml
1545,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/124,,"Elizabeth Kent, late wife of John of Little Hassall. QJF 86/1/124 (1658)",155228.xml
1546,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/125,,"The inhabitants of Stanthorne, Occleston, Newton, Hutton and adjacent towns. QJF 86/1/125 (1658)",155228.xml
1547,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/126,,"Elizabeth Lydiatt of Hatton, spinster. QJF 86/1/126 (1658)",155228.xml
1548,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/127,,"Robert Wyld, a maimed and lame soldier. QJF 86/1/127 (1658)",155228.xml
1549,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/128,,William Houghe of Bradwall. QJF 86/1/128 (1658),155228.xml
1550,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/129,,Thomas Snelson of Swettenham. QJF 86/1/129 (1658),155228.xml
1551,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/130,,"Elizabeth Bradbury, wife of Hamnet Bradbury of Sutton, labourer. QJF 86/1/130 (1658)",155228.xml
1552,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/1/131,,Richard Burroughs. QJF 86/1/131 (1658),155228.xml
1553,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/115,,Timothy Adams. QJF 86/2/115 (1658),155228.xml
1554,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/116,,Frances Morgell. QJF 86/2/116 (1658),155228.xml
1555,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/117,,"James Croxton, a poor soldier. QJF 86/2/117 (1658)",155228.xml
1556,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/118,,"Ellenor, wife of Thomas Cotton of Cotton, esquire. QJF 86/2/118 (1658)",155228.xml
1557,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/120,,"Margarett, wife of Richard Rutter of Aston. QJF 86/2/120 (1658)",155228.xml
1558,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/121,,"Edmund Robertes, a poor maimed soldier. QJF 86/2/121 (1658)",155228.xml
1559,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/122,,"William Olliver of Werneth, husbandman. QJF 86/2/122 (1658)",155228.xml
1560,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/123,,"Thomas Titherington of Titherington, yeoman. QJF 86/2/123 (1658)",155228.xml
1561,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/125,,"Thomas Titherington, supervisor of the highways for Titherington. QJF 86/2/125 (1658)",155228.xml
1562,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/126,,The supervisors and inhabitants of Acton. QJF 86/2/126 (1658),155228.xml
1563,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/127,,"Mary Vernon, wife of John Vernon of Newton, yeoman. QJF 86/2/127 (1658)",155228.xml
1564,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/128,,"Anne Clowe, widow. QJF 86/2/128 (1658)",155228.xml
1565,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/129,,Thomas Pierson of Butley. QJF 86/2/129 (1658),155228.xml
1566,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/130,,"Mary Holland of Over, widow. QJF 86/2/130 (1658)",155228.xml
1567,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/132,,"Randle Turner, an infant. QJF 86/2/132 (1658)",155228.xml
1568,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/133,,"John Hussey the elder, parish clerk and sexton of p. Nantwich. QJF 86/2/133 (1658)",155228.xml
1569,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/134,,Anne Hardy. QJF 86/2/134 (1658),155228.xml
1570,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/135,,Jeane Barlow of Lower Peour. QJF 86/2/135 (1658),155228.xml
1571,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/136,,"Isabell Clarke of Ranow, widow. QJF 86/2/136 (1658)",155228.xml
1572,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/137,,The churchwardens and overseers of the poor for p. Wibunbury. QJF 86/2/137 (1658),155228.xml
1573,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/138,,Raphe Dod of Bonebury. QJF 86/2/138 (1658),155228.xml
1574,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/139,,"Rose Snelson of Swettenham, widow. QJF 86/2/139 (1658)",155228.xml
1575,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/140,,Dorothy Calley. QJF 86/2/140 (1658),155228.xml
1576,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/141,,The inhabitants of Tattenhall in support of Dorothy Calley. QJF 86/2/141 (1658),155228.xml
1577,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/142,,"John Bromley of Wichmalbank, innholder. QJF 86/2/142 (1658)",155228.xml
1578,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/143,,"Randle Sharman, late surveyor of the highways in Buglawton. QJF 86/2/143 (1658)",155228.xml
1579,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/144,,"Elizabeth Clarke of Macclesfield, widow. QJF 86/2/144 (1658)",155228.xml
1580,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/145,,Richard Eldershaw. QJF 86/2/145 (1658),155228.xml
1581,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/146,,"William Francis of Acton, laborer. QJF 86/2/146 (1658)",155228.xml
1582,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/147,,Henrye Beighton of Bartomley. QJF 86/2/147 (1658),155228.xml
1583,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/148,,Inhabitants of the hundred of Worrall. QJF 86/2/148 (1658),155228.xml
1584,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/149,,The inhabitants of Ranowe. QJF 86/2/149 (1658),155228.xml
1585,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/150,,The inhabitants of the township of Kingsley. QJF 86/2/150 (1658),155228.xml
1586,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/151,,"Anne Moseley, widow of William Moseley, a soldier. QJF 86/2/151 (1658)",155228.xml
1587,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/153,,"Thomas Williams of Broxton, labourer. QJF 86/2/153 (1658)",155228.xml
1588,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/2/155,,William Wright. QJF 86/2/155 (1658),155228.xml
1589,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/134,,"John Johnson of Gawseworth, husbandman. QJF 86/3/134 (1658)",155228.xml
1590,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/135,,The inhabitants of Gowseworth in support of John Johnson. QJF 86/3/135 (1658),155228.xml
1591,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/136,,The inhabitants of Newton near Kingsley. QJF 86/3/136 (1658),155228.xml
1592,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/137,,The petitioners in Mottram parish. QJF 86/3/137 (1658),155228.xml
1593,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/138,,"Edward Barber, Robert Bradford, Richard Turner, Edward Dawson and John Bischinhaugh. QJF 86/3/138 (1658)",155228.xml
1594,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/139,,John Wrench of Shurlach. QJF 86/3/139 (1658),155228.xml
1595,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/140,,William Phillipps of Hale. QJF 86/3/140 (1658),155228.xml
1596,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/141,,"James Tittell and Elizabeth Houlbrooke, wife of John Houlbrooke. QJF 86/3/141 (1658)",155228.xml
1597,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/142,,"Elen Urmeston of Meyre, widow. QJF 86/3/142 (1658)",155228.xml
1598,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/143,,Anne Smith. QJF 86/3/143 (1658),155228.xml
1599,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/144,,The gentlemen and inhabitants of Nantwich in support of Margaret Woodward. QJF 86/3/144 (1658),155228.xml
1600,Cheshire,1658,Cheshire Quarter Sessions: 1658,1658,QJF 86/3/145,,"The inhabitants of Dutton, Leigh and Barterton in support of Robert Shingler. QJF 86/3/145 (1658)",155228.xml
1651,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 105/4/146,,"Richard Jervis of Nantwich, aged 60 years. QJF 105/4/146 (1678)",155229.xml
1652,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/119,,"William Duckett, labourer. QJF 106/1/119 (1678)",155229.xml
1653,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/120,,"Humphrey Ellis of Northwich, labourer. QJF 106/1/120 (1678)",155229.xml
1654,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/121,,"Robert Oakell, a poor prisoner for debt in Chester castle. QJF 106/1/121 (1678)",155229.xml
1655,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/122,,"Peter Lowe of Smallwood, labourer. QJF 106/1/122 (1678)",155229.xml
1656,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/123,,"Thomas Streetch of Whatcroft, husbandman. QJF 106/1/123 (1678)",155229.xml
1657,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/124,,"William Whalley of Aston, husbandman. QJF 106/1/124 (1678)",155229.xml
1658,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/125,,"Unidentified petitioners in support of Thomas Draine of Weverham, webster. QJF 106/1/125 (1678)",155229.xml
1659,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/127,,"Thomas Tomlinson, gunsmith. QJF 106/1/127 (1678)",155229.xml
1660,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/128,,George Hudson of Butley. QJF 106/1/128 (1678),155229.xml
1661,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/129,,"Elizabeth the wife of Francis Green of Sutton, tanner. QJF 106/1/129 (1678)",155229.xml
1662,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/130,,"Elizabeth Sadler of Hartford, spinster. QJF 106/1/130 (1678)",155229.xml
1663,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/1/132,,"John Hindle, Christopher Hindle, John Sandiforth and Mathew Travis, masons. QJF 106/1/132 (1678)",155229.xml
1664,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/2/130,,Ann Brooke of Nantwich. QJF 106/2/130 (1678),155229.xml
1665,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/2/131,,Jane Jonson. QJF 106/2/131 (1678),155229.xml
1666,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/3/97,,"John Elless of Ince, labourer. QJF 106/3/97 (1678)",155229.xml
1667,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/3/98,,"John Gleave of Handford, labourer. QJF 106/3/98 (1678)",155229.xml
1668,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/3/99,,"Thomas Portington, gentleman, and Thomas Pulford. QJF 106/3/99 (1678)",155229.xml
1669,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/3/100,,The inhabitants of Monks Coppenhall in support of William Brereton. QJF 106/3/100 (1678),155229.xml
1670,Cheshire,1678,Cheshire Quarter Sessions: 1678,1678,QJF 106/3/101,,William Brereton. QJF 106/3/101 (1678),155229.xml
1695,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 125/4/8,,"Anne Stube of Witton, widow. QJF 125/4/8 (1698)",155230.xml
1696,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 125/4/9,,"Elin Ryse of Northwich, widow. QJF 125/4/9 (1698)",155230.xml
1697,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 125/4/10,,"Mary Brooks of Northwich, widow. QJF 125/4/10 (1698)",155230.xml
1698,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 125/4/11,,"James Feild of Northwich, labourer. QJF 125/4/11 (1698)",155230.xml
1699,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 126/1/2,,"Richard Wood senior, a prisoner for debt in the castle of Chester. QJF 126/1/2 (1698)",155230.xml
1700,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 126/1/3,,"Robert Lomas, a poor prisoner in Chester gaol. QJF 126/1/3 (1698)",155230.xml
1701,Cheshire,1698,Cheshire Quarter Sessions: 1698,1698,QJF 126/1/7,,"Richard Massey, a poor prisoner in Chester castle. QJF 126/1/7 (1698)",155230.xml
1704,Cheshire,1718,Cheshire Quarter Sessions: 18th Century,1718,QJF 146/1/22,,Samuel Hall. QJF 146/1/22 (1718),155305.xml
1705,Cheshire,1718,Cheshire Quarter Sessions: 18th Century,1718,QJF 146/2/58,,Samuel Hall. QJF 146/2/58 (1718),155305.xml
1706,Cheshire,1718,Cheshire Quarter Sessions: 18th Century,1718,QJF 146/3/93,,Richard Walthall. QJF 146/3/93 (1718),155305.xml
1707,Cheshire,1738,Cheshire Quarter Sessions: 18th Century,1738,QJF 166/1/47,,Daniell Dentith. QJF 166/1/47 (1738),155305.xml
1708,Cheshire,1738,Cheshire Quarter Sessions: 18th Century,1738,QJF 166/2/70,,Robert Owen. QJF 166/2/70 (1738),155305.xml
1709,Cheshire,1758,Cheshire Quarter Sessions: 18th Century,1758,QJF 186/1/81,,Samuel Dixon. QJF 186/1/81 (1758),155305.xml
1710,Cheshire,1758,Cheshire Quarter Sessions: 18th Century,1758,QJF 186/3/93,,Samuel Dixon. QJF 186/3/93 (1758),155305.xml
1711,Cheshire,1758,Cheshire Quarter Sessions: 18th Century,1758,QJF 186/4/103,,Thomas Goulden. QJF 186/4/103 (1758),155305.xml
1712,Cheshire,1778,Cheshire Quarter Sessions: 18th Century,1778,QJF 206/2/12,,Joseph Allen. QJF 206/2/12 (1778),155305.xml
1713,Cheshire,1778,Cheshire Quarter Sessions: 18th Century,1778,QJF 206/2/174,,Richard Daviss. QJF 206/2/174 (1778),155305.xml
1714,Cheshire,1778,Cheshire Quarter Sessions: 18th Century,1778,QJF 206/3/205,,George Downing. QJF 206/3/205 (1778),155305.xml
1715,Cheshire,1778,Cheshire Quarter Sessions: 18th Century,1778,QJF 206/4/112,,Randle Bennett. QJF 206/4/112 (1778),155305.xml
1716,Cheshire,1798,Cheshire Quarter Sessions: 18th Century,1798,QJF 226/2/85,,John Nunns. QJF 226/2/85 (1798),155305.xml
1717,Cheshire,1798,Cheshire Quarter Sessions: 18th Century,1798,QJF 226/2/86,,"The minister, churchwardens and principal inhabitants of Church Lawton. QJF 226/2/86 (1798)",155305.xml
1718,Cheshire,1798,Cheshire Quarter Sessions: 18th Century,1798,QJF 226/2/87,,The justices of the peace of Cheshire. QJF 226/2/87 (1798),155305.xml
1719,Cheshire,1798,Cheshire Quarter Sessions: 18th Century,1798,QJF 226/3/8,,William Hay. QJF 226/3/8 (1798),155305.xml
1720,Cheshire,1798,Cheshire Quarter Sessions: 18th Century,1798,QJD 2,,Benjamin Ellis and other creditors of John Ellis. QJD 2 (1798),155305.xml
1,Derbyshire,1632,Derbyshire Quarter Sessions: 1630s,1632,Q/SB/2/28,,"William Edwards, minister, and others of Ashover, on behalf of Robert Norman. Q/SB/2/28 (1632)",155231.xml
61,Derbyshire,1634-1639,Derbyshire Quarter Sessions: 1630s,1634-1639,Q/SB/2/637,,"Thomas Wiberley, constable of Knyveton Ofcoate and Underwood. Q/SB/2/637 (1634-1639)",155231.xml
2,Derbyshire,1639,Derbyshire Quarter Sessions: 1630s,1639,Q/SB/2/85,,John Manners and others on behalf of Mathew Bagshaw. Q/SB/2/85 (1639),155231.xml
70,Derbyshire,1639,Derbyshire Quarter Sessions: 1630s,1639,Q/SB/2/1217,,Robert Tunnecliff. Q/SB/2/1217 (1639),155231.xml
62,Derbyshire,1639-1640,Derbyshire Quarter Sessions: 1630s,1639-1640,Q/SB/2/638,,The inhabitants of Mapleton. Q/SB/2/638 (1639-1640),155231.xml
68,Derbyshire,1647,Derbyshire Quarter Sessions: 1640s,1647,Q/SB/2/662,,Gervase Turner of Brampton. Q/SB/2/662 (1647),155232.xml
79,Derbyshire,1649,Derbyshire Quarter Sessions: 1640s,1649,Q/SB/2/1387,,Francis Harison of Belper. Q/SB/2/1387 (1649),155232.xml
3,Derbyshire,1649,Derbyshire Quarter Sessions: 1640s,1649,Q/SB/2/107,,Richard Bennet of Ashburne. Q/SB/2/107 (1649),155232.xml
60,Derbyshire,1649,Derbyshire Quarter Sessions: 1640s,1649,Q/SB/2/634,,The inhabitants of Swarkeston. Q/SB/2/634 (1649),155232.xml
67,Derbyshire,1649,Derbyshire Quarter Sessions: 1640s,1649,Q/SB/2/658,,The inhabitants of Maynell Langley. Q/SB/2/658 (1649),155232.xml
64,Derbyshire,1649-1659,Derbyshire Quarter Sessions: 1640s,1649-1659,Q/SB/2/640/1,,"John Mathew of Losco, p. Heanour. Q/SB/2/640/1 (1649-1659)",155232.xml
65,Derbyshire,1649-1659,Derbyshire Quarter Sessions: 1640s,1649-1659,Q/SB/2/640/2,,"John Mathew of Losco, p. Haynor. Q/SB/2/640/2 (1649-1659)",155232.xml
66,Derbyshire,1649-1659,Derbyshire Quarter Sessions: 1640s,1649-1659,Q/SB/2/642,,"John Hunter, a wounded souldier. Q/SB/2/642 (1649-1659)",155232.xml
63,Derbyshire,1650-1659,Derbyshire Quarter Sessions: 1650s,1650-1659,Q/SB/2/639,,"John Hobbes, Humfrey Foddringham and Humfrey Jackson. Q/SB/2/639 (1650-1659)",155233.xml
73,Derbyshire,1650-1659,Derbyshire Quarter Sessions: 1650s,1650-1659,Q/SB/2/1339,,Raphe Bullocke. Q/SB/2/1339 (1650-1659),155233.xml
77,Derbyshire,1650-1659,Derbyshire Quarter Sessions: 1650s,1650-1659,Q/SB/2/1353,,"Thomas Greenewood of Dronfeild, yeoman. Q/SB/2/1353 (1650-1659)",155233.xml
78,Derbyshire,1650-1659,Derbyshire Quarter Sessions: 1650s,1650-1659,Q/SB/2/1360,,Elizabeth Burrowes of Dale-Abbey. Q/SB/2/1360 (1650-1659),155233.xml
4,Derbyshire,1652,Derbyshire Quarter Sessions: 1650s,1652,Q/SB/2/201,,"Robert Hunt, constable of Foston and Scropton. Q/SB/2/201 (1652)",155233.xml
69,Derbyshire,n.d. [1650s],Derbyshire Quarter Sessions: 1650s,1653,Q/SB/2/1209,,"Christopher Fisher, minister of Heyfield. Q/SB/2/1209 (1653)",155233.xml
5,Derbyshire,1655,Derbyshire Quarter Sessions: 1650s,1655,Q/SB/2/217,,"Joseph Wright of Wirkesworth, tailor. Q/SB/2/217 (1655)",155233.xml
6,Derbyshire,1655,Derbyshire Quarter Sessions: 1650s,1655,Q/SB/2/220,,"Roger Steeven of Wirkesworth, saxton. Q/SB/2/220 (1655)",155233.xml
74,Derbyshire,1656,Derbyshire Quarter Sessions: 1650s,1656,Q/SB/2/1340,,Thomas Suttone of Hartingtone. Q/SB/2/1340 (1656),155233.xml
7,Derbyshire,1665,Derbyshire Quarter Sessions: 1660s,1665,Q/SB/2/255,,The inhabitants of the Townshipp of Hathersadge. Q/SB/2/255 (1665),155234.xml
8,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/311,,The poor prisoners in Derby gaol. Q/SB/2/311 (1680),155235.xml
9,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/312,,"Robert Dunn, a poor prisoner in Derby gaol. Q/SB/2/312 (1680)",155235.xml
10,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/313,,"Roger Silkston, a poor prisoner in Derby gaol. Q/SB/2/313 (1680)",155235.xml
11,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/314,,"Francis Gibson, a poor prisoner in Derby gaol. Q/SB/2/314 (1680)",155235.xml
12,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/315,,"John Taylor, a poor prisoner in Derby gaol. Q/SB/2/315 (1680)",155235.xml
13,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/316,,"Jasper Lowe, a poor prisoner in Derby gaol. Q/SB/2/316 (1680)",155235.xml
14,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/317,,Inhabitants of Bowden Midlecale. Q/SB/2/317 (1680),155235.xml
15,Derbyshire,1680,Derbyshire Quarter Sessions: 1680,1680,Q/SB/2/318,,Rosamond the wife of Henry Womacke of Dronfeild. Q/SB/2/318 (1680),155235.xml
75,Derbyshire,1680-1689,Derbyshire Quarter Sessions: 1680,1680-1689,Q/SB/2/1341,,"William Marrison, a poor labouring man of Dranfield. Q/SB/2/1341 (1680-1689)",155235.xml
